BankId,BankgroupId,Capacity,ChannelId,ColumnId,CpuId,DimmId,FrequencyMHz,LogTime,Manufacturer,MaxSpeedMHz,McaBank,MciAddr,Model,PN,RankId,RetryRdErrLog,RetryRdErrLogParity,RowId,burst_info,deviceID,error_type_full_name,memory_type,region
1,0,32,0,536,1,0,,1704150951,B,4000,P,400509143168,N,CC,0,107021,64,122881,"{'0': [], '1': [14], '2': [], '3': [], '4': [], '5': [], '6': [], '7': []}",3.0,CE.READ,DDR4,P
1,0,32,0,536,1,0,2600.0,1704150933,B,4000,P,400509143168,N,CC,0,107021,64,122881,"{'0': [], '1': [14], '2': [], '3': [], '4': [], '5': [], '6': [], '7': []}",3.0,CE.READ,DDR4,P
1,0,32,0,912,1,0,2600.0,1704182966,B,4000,P,400509179904,N,CC,0,43023,1879105536,122881,,,CE.SCRUB,DDR4,P
1,0,32,0,608,1,0,2600.0,1704204359,B,4000,P,245890131456,N,CC,0,43023,1879105536,24576,,,CE.SCRUB,DDR4,P
1,0,32,0,608,1,0,2600.0,1704204359,B,4000,P,245890328064,N,CC,0,43023,1879105536,24577,,,CE.SCRUB,DDR4,P
1,0,32,0,104,1,0,2600.0,1704215056,B,4000,P,271659837056,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,200,1,0,2600.0,1704215056,B,4000,P,271659846272,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,296,1,0,2600.0,1704215056,B,4000,P,271659855488,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,392,1,0,2600.0,1704215056,B,4000,P,271659864704,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,488,1,0,2600.0,1704215056,B,4000,P,271659873920,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,520,1,0,2600.0,1704215056,B,4000,P,271659926144,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,616,1,0,2600.0,1704215056,B,4000,P,271659935360,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,712,1,0,2600.0,1704215056,B,4000,P,271659944576,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,8,1,0,2600.0,1704215056,B,4000,P,271659827840,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,808,1,0,2600.0,1704215056,B,4000,P,271659953792,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,904,1,0,2600.0,1704215056,B,4000,P,271659963008,N,CC,0,43023,1879105536,40960,,,CE.SCRUB,DDR4,P
1,0,32,0,104,1,0,2600.0,1704193663,B,4000,P,220120229504,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,200,1,0,2600.0,1704193663,B,4000,P,220120238720,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,296,1,0,2600.0,1704193663,B,4000,P,220120247936,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,392,1,0,2600.0,1704193663,B,4000,P,220120257152,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,488,1,0,2600.0,1704193663,B,4000,P,220120266368,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,520,1,0,2600.0,1704193663,B,4000,P,220120318592,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,616,1,0,2600.0,1704193663,B,4000,P,220120327808,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,712,1,0,2600.0,1704193663,B,4000,P,220120337024,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,8,1,0,2600.0,1704193663,B,4000,P,220120220288,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,808,1,0,2600.0,1704193663,B,4000,P,220120346240,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,904,1,0,2600.0,1704193663,B,4000,P,220120355456,N,CC,0,43023,1879105536,8192,,,CE.SCRUB,DDR4,P
1,0,32,0,224,1,0,2600.0,1704153413,B,4000,P,348969260544,N,CC,0,111117,150995200,90112,"{'0': [], '1': [], '2': [12], '3': [], '4': [], '5': [], '6': [12, 15], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,24,1,0,2600.0,1704153413,B,4000,P,348969240704,N,CC,0,111117,327694,90112,"{'0': [13, 14, 15], '1': [], '2': [], '3': [], '4': [12, 14], '5': [], '6': [], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,296,1,0,2600.0,1704153413,B,4000,P,348969280512,N,CC,0,111117,256,90112,"{'0': [], '1': [], '2': [12], '3': [], '4': [], '5': [], '6': [], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,840,1,0,2600.0,1704153413,B,4000,P,348969368192,N,CC,0,111117,150996736,90112,"{'0': [], '1': [], '2': [12, 13, 14], '3': [], '4': [], '5': [], '6': [12, 15], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,224,1,0,2600.0,1704153413,B,4000,P,348969457152,N,CC,0,111117,134217984,90113,"{'0': [], '1': [], '2': [12], '3': [], '4': [], '5': [], '6': [15], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,24,1,0,2600.0,1704153413,B,4000,P,348969437312,N,CC,0,111117,327694,90113,"{'0': [13, 14, 15], '1': [], '2': [], '3': [], '4': [12, 14], '5': [], '6': [], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,488,1,0,2600.0,1704153413,B,4000,P,348969481856,N,CC,0,111117,150998528,90113,"{'0': [], '1': [], '2': [13, 14, 15], '3': [], '4': [], '5': [], '6': [12, 15], '7': []}",3.0,CE.SCRUB,DDR4,P
1,0,32,0,840,1,0,2600.0,1704153413,B,4000,P,348969564800,N,CC,0,111117,150996736,90113,"{'0': [], '1': [], '2': [12, 13, 14], '3': [], '4': [], '5': [], '6': [12, 15], '7': []}",3.0,CE.SCRUB,DDR4,P
