BankId,BankgroupId,Capacity,ChannelId,ColumnId,CpuId,DimmId,FrequencyMHz,LogTime,Manufacturer,MaxSpeedMHz,McaBank,MciAddr,Model,PN,RankId,RetryRdErrLog,RetryRdErrLogParity,RowId,burst_info,deviceID,error_type_full_name,memory_type,region
3,0,32,0,0,1,0,,1704132265,C,4000.0,P,229845383488,H,BY,1,107021,2718565697,15316,"{'0': [60], '1': [62], '2': [60, 62], '3': [], '4': [61, 63], '5': [], '6': [61], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131671,C,4000.0,P,229845776704,H,BY,1,107021,2718565697,15317,"{'0': [60], '1': [62], '2': [60, 62], '3': [], '4': [61, 63], '5': [], '6': [61], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132529,C,4000.0,P,229874481472,H,BY,1,107021,2718565697,15358,"{'0': [60], '1': [62], '2': [60, 62], '3': [], '4': [61, 63], '5': [], '6': [61], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704130986,C,4000.0,P,229807266112,H,BY,1,107021,134894868,15779,"{'0': [62], '1': [60], '2': [60, 62], '3': [60, 62], '4': [61, 63], '5': [], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704133220,C,4000.0,P,229811591488,H,BY,1,107021,144723988,15790,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132866,C,4000.0,P,229832431936,H,BY,1,107021,144723988,15811,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704133491,C,4000.0,P,229832825152,H,BY,1,107021,144723988,15812,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,3,0,1,0,,1704132231,C,,P,229845408064,H,BY,1,107021,144723988,15828,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704133585,C,4000.0,P,229870967104,H,BY,1,107021,144723988,15861,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131532,C,4000.0,P,229874112832,H,BY,1,107021,2728416528,15869,"{'0': [], '1': [60], '2': [60, 62], '3': [60, 62], '4': [], '5': [61, 63], '6': [61], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,3,0,1,0,,1704131511,C,,P,229874112832,H,BY,1,107021,2728416528,15869,"{'0': [], '1': [60], '2': [60, 62], '3': [60, 62], '4': [], '5': [61, 63], '6': [61], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704139221,C,4000.0,P,226559707456,H,BY,1,107021,144723988,15872,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132660,C,4000.0,P,226560493888,H,BY,1,107021,144723988,15874,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704139248,C,4000.0,P,226564032832,H,BY,1,107021,713691136,15883,"{'0': [], '1': [], '2': [], '3': [60], '4': [61, 63], '5': [63], '6': [61, 63], '7': [61]}",15,CE.READ,DDR4,B
3,0,32,3,0,1,0,,1704130862,C,,P,226575436096,H,BY,1,107021,144723988,15896,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704136348,C,4000.0,P,226576222528,H,BY,1,107021,44060692,15898,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [61], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704136728,C,4000.0,P,226577795392,H,BY,1,107021,145231892,15902,"{'0': [62], '1': [60], '2': [], '3': [60], '4': [63], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704130864,C,4000.0,P,226599815488,H,BY,1,107021,144723985,15926,"{'0': [60], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132017,C,4000.0,P,226610825536,H,BY,1,107021,713036880,15938,"{'0': [], '1': [60, 62], '2': [62], '3': [60], '4': [], '5': [63], '6': [61, 63], '7': [61]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704133623,C,4000.0,P,226615150912,H,BY,1,107021,144723988,15949,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132617,C,4000.0,P,226624981312,H,BY,1,107021,144703508,15958,"{'0': [62], '1': [60], '2': [], '3': [], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,3,0,1,0,,1704130862,C,,P,226650147136,H,BY,1,107021,144723988,15990,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131066,C,4000.0,P,408959795008,H,BY,1,107021,2728546372,16009,"{'0': [62], '1': [62], '2': [], '3': [60, 62], '4': [61], '5': [61, 63], '6': [61], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131422,C,4000.0,P,329716742464,H,BY,1,107021,144723988,16015,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132058,C,4000.0,P,229797448000,H,BY,1,107021,681595156,16026,"{'0': [62], '1': [60], '2': [60], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': [61]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131682,C,4000.0,P,229831657792,H,BY,1,107021,144723988,16065,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131207,C,4000.0,P,229832444224,H,BY,1,107021,144723988,16067,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132906,C,4000.0,P,229834017088,H,BY,1,107021,144723988,16071,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704130946,C,4000.0,P,332915996992,H,BY,1,107021,178278420,16097,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [61, 63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704134053,C,4000.0,P,226572695872,H,BY,1,107021,134238225,16145,"{'0': [60], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704137898,C,4000.0,P,226573875520,H,BY,1,107021,144723988,16148,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704135977,C,4000.0,P,226588031296,H,BY,1,107021,144724244,16168,"{'0': [62], '1': [60], '2': [60], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,3,0,1,0,,1704132240,C,,P,226588424512,H,BY,1,107021,144723988,16169,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704130957,C,4000.0,P,226623420736,H,BY,1,107021,2818593808,16210,"{'0': [], '1': [60], '2': [62], '3': [60, 62], '4': [], '5': [], '6': [63], '7': [61, 63]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131415,C,4000.0,P,226624993600,H,BY,1,107021,144723988,16214,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704131217,C,4000.0,P,226635610432,H,BY,1,107021,144725012,16225,"{'0': [62], '1': [60], '2': [62], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704135669,C,4000.0,P,226636790080,H,BY,1,107021,671105028,16228,"{'0': [62], '1': [], '2': [], '3': [62], '4': [], '5': [], '6': [63], '7': [61]}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132023,C,4000.0,P,226640722240,H,BY,1,107021,144723988,16238,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704134175,C,4000.0,P,229784484160,H,BY,1,107021,144723988,16265,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704130940,C,4000.0,P,229835602240,H,BY,1,107021,34231569,16331,"{'0': [60], '1': [60], '2': [60, 62], '3': [60, 62], '4': [61, 63], '5': [], '6': [61], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704132534,C,4000.0,P,229856442688,H,BY,1,107021,144723972,16352,"{'0': [62], '1': [], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
3,0,32,0,0,1,0,,1704133591,C,4000.0,P,329643960640,H,BY,1,107021,144723988,79885,"{'0': [62], '1': [60], '2': [], '3': [60, 62], '4': [], '5': [61, 63], '6': [63], '7': []}",15,CE.READ,DDR4,B
